Actual_Profit,Target_Profit,Actual_Revenue,Target_Revenue,Actual_Cost,Target_Cost,Stock Wastage,Total Stock,Area_Code,Trans_Date,MenuID
46,30,46,40,0,0,0,731,775,01/03/2019,4
15,20,48,40,18,10,5,816,702,01/03/2019,5
15,10,44,30,16,10,4,772,775,01/03/2019,6
-6,10,80,90,33,40,12,190,702,01/03/2019,2
9,20,67,70,28,30,8,958,775,01/03/2019,3
49,50,98,80,37,30,10,768,503,01/03/2019,8
43,30,104,80,43,30,14,613,503,01/03/2019,9
24,20,56,30,21,10,5,449,541,01/03/2019,11
101,60,224,140,84,50,27,632,971,01/03/2019,12
110,60,228,140,89,50,27,481,971,01/03/2019,13
22,20,137,120,58,50,22,325,503,01/03/2019,4
47,40,143,120,57,50,18,323,503,01/03/2019,5
140,100,346,310,162,150,45,1059,503,01/03/2019,6
-4,30,133,150,52,60,47,421,971,01/03/2019,1
36,60,159,180,62,70,20,385,971,01/03/2019,2
50,60,129,150,49,60,15,351,971,01/03/2019,3
171,120,329,270,123,100,40,932,360,01/03/2019,8
43,50,87,70,33,20,9,768,509,01/03/2019,9
92,40,178,110,62,40,19,346,425,01/03/2019,11
56,30,137,80,52,30,16,376,206,01/03/2019,12
0,10,160,100,63,40,57,506,360,01/03/2019,13
52,40,119,100,49,40,16,611,425,01/03/2019,4
18,20,128,110,54,50,20,301,360,01/03/2019,5
59,50,165,140,71,60,22,950,206,01/03/2019,6
71,80,160,180,61,70,19,325,509,01/03/2019,2
24,70,242,280,95,110,86,532,206,01/03/2019,3
140,100,346,280,162,130,45,1091,720,01/04/2019,8
-6,20,133,110,52,40,47,433,720,01/04/2019,9
43,40,137,110,55,40,18,336,720,01/04/2019,10
19,20,129,100,54,40,20,337,720,01/04/2019,11
50,40,147,120,63,50,19,965,303,01/04/2019,12
47,40,113,90,46,30,15,608,303,01/04/2019,13
125,110,211,230,81,90,22,460,719,01/04/2019,5
71,80,181,200,68,70,22,559,303,01/04/2019,6
142,110,238,230,91,90,25,777,970,01/04/2019,1
93,70,190,180,78,80,25,593,970,01/04/2019,2
156,120,261,250,100,100,28,822,303,01/04/2019,3
141,100,238,190,91,70,25,777,847,01/04/2019,8
92,60,190,150,78,60,25,593,708,01/04/2019,9
157,110,261,210,100,80,28,822,815,01/04/2019,10
123,80,211,170,81,60,22,460,309,01/04/2019,11
73,40,181,140,68,50,22,559,773,01/04/2019,12
326,280,626,690,252,290,83,1316,309,01/04/2019,5
221,200,509,560,239,270,66,1464,815,01/04/2019,6
232,170,486,470,191,200,63,865,630,01/04/2019,2
172,130,321,310,123,130,39,611,312,01/04/2019,3
326,210,626,510,252,210,83,1316,563,01/04/2019,8
171,120,321,260,123,100,39,611,319,01/04/2019,9
220,140,509,420,239,200,66,1464,712,01/04/2019,11
276,160,616,500,260,220,98,1423,563,01/04/2019,12
15,30,46,50,17,10,4,776,515,01/04/2019,5
47,40,46,50,0,0,0,688,712,01/04/2019,6
16,10,50,40,19,20,5,820,515,01/04/2019,1
4,20,65,60,28,20,8,964,319,01/04/2019,2
13,20,52,50,21,20,6,614,641,01/04/2019,3
-9,10,114,90,44,30,40,261,417,01/04/2019,8
-18,10,142,110,93,70,28,840,636,01/04/2019,9
16,10,94,70,37,30,12,195,417,01/04/2019,11
-13,-10,69,50,29,20,11,169,417,01/04/2019,12
-3,-10,84,60,35,30,13,197,314,01/04/2019,13
64,60,123,130,47,50,13,821,314,01/04/2019,5
65,60,119,130,45,50,12,777,573,01/04/2019,6
52,50,190,180,80,80,30,494,573,01/04/2019,2
70,50,178,170,76,80,23,965,573,01/04/2019,3
24,30,56,40,21,10,5,454,234,01/04/2019,8
39,40,80,60,30,20,8,820,330,01/04/2019,9
108,70,237,190,88,70,29,653,937,01/04/2019,11
144,90,285,230,112,90,34,502,234,01/04/2019,12
138,130,346,380,162,180,45,1091,216,01/04/2019,5
19,30,129,140,54,60,20,337,419,01/04/2019,6
42,50,137,130,55,50,18,336,567,01/04/2019,1
40,40,114,110,43,40,13,363,330,01/04/2019,2
-4,20,133,130,52,50,47,433,513,01/04/2019,3
68,50,142,110,49,40,15,342,414,01/04/2019,8
70,50,129,100,49,40,13,779,262,01/04/2019,9
46,40,121,100,46,30,14,388,262,01/04/2019,11
1,10,160,130,63,50,57,521,608,01/04/2019,12
58,50,161,170,69,80,21,965,608,01/04/2019,5
47,50,110,120,45,50,14,605,920,01/04/2019,6
24,20,135,130,57,60,21,313,715,01/04/2019,1
25,30,242,230,95,100,86,554,608,01/04/2019,2
86,80,208,200,83,80,27,433,262,01/04/2019,3
50,30,190,130,80,60,30,494,203,01/04/2019,9
68,60,178,130,76,50,23,965,475,01/04/2019,10
64,60,123,120,47,40,13,821,959,01/04/2019,11
27,30,66,60,25,20,7,775,959,01/04/2019,13
159,110,311,270,116,110,38,962,959,01/04/2019,2
0,10,160,140,63,60,57,521,203,01/04/2019,5
36,40,127,110,51,40,16,311,860,01/04/2019,6
46,30,110,80,45,30,14,605,321,01/04/2019,8
22,20,135,90,57,40,21,313,772,01/04/2019,9
58,40,161,110,69,50,21,965,850,01/04/2019,10
45,50,91,90,34,30,9,821,904,01/04/2019,11
70,60,129,130,49,50,13,779,904,01/04/2019,13
108,90,237,210,88,80,29,653,850,01/04/2019,2
145,100,285,250,112,100,34,502,754,01/04/2019,3
25,30,242,220,95,90,86,554,850,01/04/2019,5
86,80,208,190,83,70,27,433,754,01/04/2019,6
19,20,129,90,54,40,20,337,774,01/04/2019,9
39,40,80,80,30,30,8,820,351,01/04/2019,11
24,20,56,50,21,20,5,454,774,01/04/2019,13
589,400,553,490,68,60,22,-348,339,01/04/2019,2
-18,10,125,110,52,40,47,458,339,01/04/2019,5
140,100,346,310,162,150,45,1091,508,01/04/2019,7
-4,10,84,60,35,20,13,197,603,01/04/2019,9
18,20,50,50,19,20,5,820,603,01/04/2019,11
47,30,46,40,0,0,0,688,603,01/04/2019,13
49,40,129,110,49,40,15,241,603,01/04/2019,1
40,40,133,110,50,40,16,372,603,01/04/2019,2
-9,10,114,100,44,40,40,261,603,01/04/2019,5
-13,0,69,60,29,20,11,169,603,01/04/2019,7
123,100,211,210,81,80,22,460,518,01/04/2019,13
367,200,680,490,260,190,98,1558,716,01/04/2019,9
-156,-70,201,140,209,150,64,1811,718,01/04/2019,10
156,130,261,260,100,100,28,822,315,01/04/2019,11
141,120,238,240,91,90,25,777,347,01/04/2019,12
410,280,759,670,284,270,99,2108,518,01/04/2019,2
-304,-190,70,60,125,120,113,1382,212,01/04/2019,5
349,250,601,550,239,220,66,1262,914,01/04/2019,7
56,50,127,110,52,40,17,605,504,01/04/2019,8
52,50,190,170,80,70,30,494,337,01/04/2019,9
45,50,92,100,35,40,9,776,225,01/04/2019,2
71,70,129,150,49,60,13,779,504,01/04/2019,3
1,0,160,120,63,50,57,37,985,01/04/2019,4
67,50,142,110,49,40,15,342,318,01/04/2019,5
46,40,121,90,46,30,14,388,504,01/04/2019,6
18,20,50,40,19,10,5,820,505,01/04/2019,8
4,10,65,50,28,20,8,964,505,01/04/2019,9
40,50,133,150,50,60,16,372,505,01/04/2019,2
-16,10,142,160,93,110,28,840,505,01/04/2019,3
-13,0,69,50,29,20,11,-39,505,01/04/2019,4
-9,10,114,90,44,30,40,261,505,01/04/2019,5
18,10,94,70,37,30,12,195,505,01/04/2019,6
22,30,135,120,57,50,21,313,918,01/04/2019,8
24,30,242,220,95,90,86,554,918,01/04/2019,9
49,60,113,130,46,50,15,608,918,01/04/2019,2
37,50,80,90,30,30,8,820,580,01/04/2019,3
145,90,285,220,112,90,34,-120,580,01/04/2019,4
24,30,56,40,21,10,5,454,405,01/04/2019,5
110,80,237,190,88,70,29,653,405,01/04/2019,6
42,40,137,120,55,50,18,336,512,01/04/2019,8
40,30,114,100,43,40,13,363,281,01/04/2019,9
239,230,486,570,209,260,64,969,361,01/04/2019,2
93,100,190,220,78,90,25,593,940,01/04/2019,3
71,50,181,140,68,50,22,9,956,01/04/2019,4
142,100,238,190,91,70,25,777,832,01/04/2019,5
125,90,211,170,81,60,22,460,832,01/04/2019,6
50,30,129,100,49,40,15,241,801,01/04/2019,8
42,40,133,110,50,40,16,372,435,01/04/2019,9
-16,0,142,110,93,70,28,840,435,01/04/2019,10
-9,10,114,70,44,20,40,261,435,01/04/2019,11
16,10,94,50,37,20,12,195,801,01/04/2019,12
-12,10,69,40,29,10,11,169,801,01/04/2019,13
64,40,119,100,45,40,12,777,435,01/04/2019,4
55,50,127,110,52,40,17,605,435,01/04/2019,5
64,50,123,110,47,40,13,821,435,01/04/2019,6
70,70,178,200,76,90,23,965,801,01/04/2019,1
37,50,127,140,51,60,16,311,435,01/04/2019,2
50,70,190,220,80,100,30,494,801,01/04/2019,3
157,110,261,210,100,80,28,822,415,01/04/2019,8
240,170,486,400,209,170,64,969,415,01/04/2019,9
92,60,190,150,78,60,25,593,562,01/04/2019,10
142,80,238,150,91,60,25,777,951,01/04/2019,11
123,70,211,130,81,50,22,460,707,01/04/2019,12
71,40,181,110,68,40,22,559,619,01/04/2019,13
220,150,509,450,239,220,66,1464,415,01/04/2019,4
39,30,318,280,125,120,113,729,415,01/04/2019,5
326,220,626,560,252,240,83,1316,415,01/04/2019,6
-113,-70,117,130,123,150,39,964,562,01/04/2019,1
410,400,759,890,284,350,99,2108,209,01/04/2019,2
-209,-150,169,190,191,240,63,1564,818,01/04/2019,3
40,50,318,260,125,100,113,729,775,01/04/2019,8
232,160,486,400,191,160,63,865,702,01/04/2019,9
171,110,321,260,123,100,39,611,775,01/04/2019,10
325,160,626,390,252,160,83,1316,702,01/04/2019,11
221,110,509,320,239,150,66,1464,775,01/04/2019,12
-542,-250,28,0,260,170,98,3049,702,01/04/2019,13
47,30,46,40,0,0,0,688,775,01/04/2019,4
16,20,50,40,19,10,5,820,702,01/04/2019,5
15,20,46,40,17,10,4,776,775,01/04/2019,6
-3,10,84,90,35,40,13,197,702,01/04/2019,2
6,20,65,70,28,30,8,964,702,01/04/2019,3
46,40,93,70,35,30,9,777,971,01/04/2019,8
47,40,113,90,46,30,15,608,541,01/04/2019,9
22,20,56,30,21,10,5,454,541,01/04/2019,11
108,70,237,150,88,50,29,653,503,01/04/2019,12
145,70,285,180,112,70,34,502,971,01/04/2019,13
19,20,129,110,54,50,20,337,971,01/04/2019,4
42,40,137,120,55,50,18,336,971,01/04/2019,5
138,100,346,310,162,150,45,1091,971,01/04/2019,6
-4,30,133,150,52,60,47,433,503,01/04/2019,1
12,30,127,140,49,60,16,399,541,01/04/2019,2
42,50,114,130,43,50,13,363,541,01/04/2019,3
157,110,311,250,116,90,38,962,206,01/04/2019,8
45,40,92,70,35,30,9,776,360,01/04/2019,9
67,40,142,90,49,30,15,342,253,01/04/2019,11
45,20,121,70,46,30,14,388,206,01/04/2019,12
0,10,160,100,63,40,57,521,206,01/04/2019,13
47,30,110,90,45,40,14,605,425,01/04/2019,4
22,30,135,120,57,50,21,313,206,01/04/2019,5
58,60,161,140,69,60,21,965,206,01/04/2019,6
80,90,180,210,69,80,22,340,206,01/04/2019,2
25,70,242,280,95,110,86,554,360,01/04/2019,3
115,90,295,260,149,120,41,1156,719,01/05/2019,8
-4,10,127,110,53,40,48,458,970,01/05/2019,9
36,30,122,100,52,40,17,361,719,01/05/2019,10
17,20,117,100,53,40,20,361,720,01/05/2019,11
37,30,121,100,56,40,17,992,303,01/05/2019,12
41,30,98,80,43,30,14,602,970,01/05/2019,13
121,120,208,240,86,90,24,499,970,01/05/2019,5
61,60,159,180,64,70,21,593,719,01/05/2019,6
153,120,254,260,104,110,29,821,720,01/05/2019,1
94,80,188,190,83,80,27,584,720,01/05/2019,2
155,120,254,260,104,110,29,871,303,01/05/2019,3
155,120,254,220,104,80,29,821,773,01/05/2019,8
94,60,188,160,83,70,27,584,773,01/05/2019,9
155,120,254,220,104,80,29,871,312,01/05/2019,10
121,80,208,180,86,70,24,499,847,01/05/2019,11
61,50,159,140,64,50,21,593,630,01/05/2019,12
317,300,607,720,263,300,86,1433,773,01/05/2019,5
228,210,516,610,260,300,72,1559,773,01/05/2019,6
222,180,461,480,195,200,64,956,618,01/05/2019,2
168,140,309,320,127,130,40,671,847,01/05/2019,3
319,220,607,530,263,220,86,1433,319,01/05/2019,8
168,130,309,270,127,100,40,671,563,01/05/2019,9
228,150,516,450,260,220,72,1559,319,01/05/2019,11
262,170,584,510,265,220,100,1538,515,01/05/2019,12
17,20,49,50,20,20,5,784,515,01/05/2019,5
43,40,43,50,0,0,0,645,563,01/05/2019,6
17,20,49,50,20,20,5,829,319,01/05/2019,1
10,20,67,70,31,30,9,976,712,01/05/2019,2
15,20,52,50,22,20,7,611,515,01/05/2019,3
-11,10,103,90,43,30,39,282,314,01/05/2019,8
-21,0,135,110,98,80,30,973,636,01/05/2019,9
19,20,91,80,39,30,12,212,417,01/05/2019,11
-6,0,75,60,34,20,12,182,417,01/05/2019,12
-3,0,80,70,36,30,13,212,314,01/05/2019,13
57,50,108,120,44,50,12,844,636,01/05/2019,5
50,50,96,110,39,40,10,799,660,01/05/2019,6
46,50,171,180,77,80,29,529,573,01/05/2019,2
52,40,147,150,68,70,21,998,660,01/05/2019,3
17,30,49,40,20,10,5,464,614,01/05/2019,8
32,40,70,60,29,20,8,835,440,01/05/2019,9
109,70,233,200,94,80,31,697,513,01/05/2019,11
139,100,271,240,114,90,35,555,513,01/05/2019,12
116,120,295,350,149,170,41,1156,216,01/05/2019,5
15,20,117,130,53,60,20,361,216,01/05/2019,6
37,40,122,120,52,50,17,361,216,01/05/2019,1
33,30,102,100,42,40,13,384,234,01/05/2019,2
-3,20,127,130,53,50,48,458,234,01/05/2019,3
62,50,129,110,48,40,14,351,608,01/05/2019,8
70,60,129,110,53,40,14,803,262,01/05/2019,9
37,30,109,90,45,30,14,410,715,01/05/2019,11
3,10,153,130,64,50,58,551,608,01/05/2019,12
65,70,168,200,78,90,24,995,608,01/05/2019,5
48,50,109,120,48,50,15,599,715,01/05/2019,6
23,20,129,130,58,60,22,338,414,01/05/2019,1
23,40,219,230,92,90,83,599,262,01/05/2019,2
86,80,202,210,87,90,28,472,715,01/05/2019,3
46,40,171,130,77,50,29,529,475,01/05/2019,9
52,40,147,110,68,50,21,998,203,01/05/2019,10
58,50,108,110,44,40,12,844,475,01/05/2019,11
23,30,56,60,23,20,6,787,860,01/05/2019,13
135,110,273,260,110,100,36,1020,475,01/05/2019,2
4,20,153,150,64,60,58,551,203,01/05/2019,5
30,40,112,110,48,40,15,334,860,01/05/2019,6
48,30,109,80,48,30,15,599,786,01/05/2019,8
23,30,129,100,58,40,22,338,904,01/05/2019,9
65,50,168,130,78,50,24,995,941,01/05/2019,10
44,40,88,90,36,30,10,838,863,01/05/2019,11
72,70,129,140,53,50,14,803,321,01/05/2019,13
108,90,233,220,94,90,31,697,754,01/05/2019,2
138,100,271,250,114,100,35,555,863,01/05/2019,3
23,40,219,210,92,80,83,599,850,01/05/2019,5
86,70,202,190,87,80,28,472,786,01/05/2019,6
17,20,117,90,53,40,20,361,413,01/05/2019,9
30,30,70,70,29,30,8,835,774,01/05/2019,11
17,20,49,50,20,20,5,464,781,01/05/2019,13
599,430,546,520,64,60,21,-663,351,01/05/2019,2
-22,0,113,110,53,50,48,491,413,01/05/2019,5
116,100,295,290,149,140,41,1156,781,01/05/2019,7
44,30,43,40,0,0,0,645,603,01/05/2019,13
-1,10,80,60,36,20,13,212,603,01/05/2019,9
17,20,49,50,20,20,5,829,603,01/05/2019,11
48,40,124,110,51,40,16,265,603,01/05/2019,1
43,50,131,120,52,40,17,397,603,01/05/2019,2
-10,10,103,100,43,40,39,282,603,01/05/2019,5
-4,0,75,70,34,30,12,182,603,01/05/2019,7
123,100,208,220,86,90,24,499,212,01/05/2019,13
348,200,645,500,265,200,100,1613,518,01/05/2019,9
-181,-90,196,150,235,170,72,2169,607,01/05/2019,10
155,120,254,270,104,110,29,871,516,01/05/2019,11
153,120,254,270,104,110,29,821,646,01/05/2019,12
407,300,749,710,302,280,105,2250,646,01/05/2019,2
-269,-180,68,60,121,110,109,1673,646,01/05/2019,5
258,210,538,530,260,240,72,1271,516,01/05/2019,7
48,40,110,100,48,40,15,599,985,01/05/2019,8
46,40,171,160,77,70,29,529,337,01/05/2019,9
50,50,98,120,40,50,11,793,318,01/05/2019,2
72,80,129,160,53,60,14,803,337,01/05/2019,3
4,10,153,130,64,50,58,-113,985,01/05/2019,4
61,50,129,110,48,40,14,351,985,01/05/2019,5
39,40,109,90,45,30,14,410,225,01/05/2019,6
17,20,49,40,20,10,5,829,505,01/05/2019,8
10,20,67,60,31,20,9,976,505,01/05/2019,9
43,60,131,160,52,60,17,397,505,01/05/2019,2
-21,10,135,170,98,120,30,973,505,01/05/2019,3
-6,10,75,60,34,20,12,-104,505,01/05/2019,4
-10,0,103,80,43,30,39,282,505,01/05/2019,5
19,10,91,70,39,30,12,212,505,01/05/2019,6
23,20,129,120,58,50,22,338,405,01/05/2019,8
23,40,219,210,92,80,83,599,580,01/05/2019,9
41,50,98,120,43,50,14,602,918,01/05/2019,2
30,40,70,80,29,30,8,835,918,01/05/2019,3
139,100,271,230,114,90,35,-387,918,01/05/2019,4
18,30,49,40,20,10,5,464,918,01/05/2019,5
109,80,233,200,94,80,31,697,580,01/05/2019,6
37,50,122,120,52,40,17,361,915,01/05/2019,8
35,30,102,100,42,40,13,384,254,01/05/2019,9
253,270,507,640,235,290,72,1060,817,01/05/2019,2
94,100,188,230,83,100,27,584,281,01/05/2019,3
61,50,159,130,64,50,21,-161,409,01/05/2019,4
155,120,254,220,104,80,29,821,830,01/05/2019,5
121,90,208,180,86,70,24,499,254,01/05/2019,6
47,40,124,110,51,40,16,265,435,01/05/2019,8
44,40,131,110,52,40,17,397,435,01/05/2019,9
-21,-10,135,110,98,80,30,973,801,01/05/2019,10
-11,10,103,70,43,20,39,282,435,01/05/2019,11
19,20,91,60,39,20,12,212,435,01/05/2019,12
-4,10,75,50,34,20,12,182,801,01/05/2019,13
50,50,96,90,39,30,10,799,435,01/05/2019,4
50,40,110,100,48,40,15,599,435,01/05/2019,5
58,40,108,100,44,40,12,844,435,01/05/2019,6
52,60,147,180,68,80,21,998,435,01/05/2019,1
30,50,112,140,48,60,15,334,435,01/05/2019,2
47,70,171,210,77,90,29,529,435,01/05/2019,3
153,120,254,220,104,80,29,871,619,01/05/2019,8
253,180,507,450,235,200,72,1060,559,01/05/2019,9
92,60,188,160,83,70,27,584,530,01/05/2019,10
153,100,254,170,104,60,29,821,530,01/05/2019,11
123,80,208,140,86,50,24,499,562,01/05/2019,12
59,30,159,100,64,40,21,593,310,01/05/2019,13
228,180,516,500,260,240,72,1559,650,01/05/2019,4
35,30,286,270,121,110,109,788,707,01/05/2019,5
317,220,607,580,263,250,86,1433,310,01/05/2019,6
-116,-80,105,130,127,160,40,1215,805,01/05/2019,1
407,410,749,940,302,380,105,2250,707,01/05/2019,2
-196,-140,162,200,195,240,64,1952,925,01/05/2019,3
35,40,286,250,121,100,109,788,775,01/05/2019,8
221,160,461,400,195,160,64,956,702,01/05/2019,9
167,120,309,270,127,100,40,671,702,01/05/2019,10
319,170,607,410,263,170,86,1433,775,01/05/2019,11
226,120,516,350,260,170,72,1559,775,01/05/2019,12
-524,-250,18,0,265,170,100,3742,702,01/05/2019,13
43,30,43,40,0,0,0,645,775,01/05/2019,4
18,20,49,40,20,10,5,829,775,01/05/2019,5
18,20,49,40,20,10,5,784,702,01/05/2019,6
-1,20,80,100,36,40,13,212,702,01/05/2019,2
8,30,67,80,31,30,9,976,775,01/05/2019,3
36,40,74,60,30,20,8,794,503,01/05/2019,8
41,30,98,80,43,30,14,602,541,01/05/2019,9
17,20,49,30,20,10,5,464,503,01/05/2019,11
109,50,233,150,94,60,31,697,503,01/05/2019,12
139,70,271,180,114,70,35,555,541,01/05/2019,13
15,20,117,110,53,50,20,361,541,01/05/2019,4
37,40,122,110,52,40,17,361,971,01/05/2019,5
115,90,295,280,149,140,41,1156,541,01/05/2019,6
-3,40,127,160,53,60,48,458,971,01/05/2019,1
11,30,115,140,48,60,15,422,971,01/05/2019,2
35,40,102,120,42,50,13,384,971,01/05/2019,3
135,100,273,240,110,90,36,1020,509,01/05/2019,8
50,50,98,80,40,30,11,793,206,01/05/2019,9
61,30,129,80,48,30,14,351,425,01/05/2019,11
37,30,109,70,45,20,14,410,425,01/05/2019,12
3,10,153,100,64,40,58,551,206,01/05/2019,13
47,40,109,100,48,40,15,599,206,01/05/2019,4
22,20,129,120,58,50,22,338,360,01/05/2019,5
65,60,168,160,78,70,24,995,206,01/05/2019,6
80,90,173,210,71,80,22,373,253,01/05/2019,2
22,60,219,270,92,110,83,599,253,01/05/2019,3
115,90,295,260,149,120,41,1245,720,01/06/2019,8
-10,10,106,90,44,30,40,496,303,01/06/2019,9
33,30,117,100,50,40,16,397,720,01/06/2019,10
15,20,114,100,51,40,19,396,970,01/06/2019,11
37,30,116,100,53,40,16,1028,719,01/06/2019,12
40,30,98,80,43,30,14,597,970,01/06/2019,13
137,140,228,270,94,100,26,562,303,01/06/2019,5
46,50,134,150,54,60,17,641,970,01/06/2019,6
167,130,274,280,113,110,31,897,719,01/06/2019,1
94,80,188,190,83,80,27,574,970,01/06/2019,2
182,140,298,310,123,130,34,947,720,01/06/2019,3
167,130,274,240,113,90,31,897,630,01/06/2019,8
92,60,188,160,83,70,27,574,773,01/06/2019,9
184,140,298,260,123,100,34,947,630,01/06/2019,10
137,90,228,200,94,80,26,562,618,01/06/2019,11
46,30,134,110,54,40,17,641,309,01/06/2019,12
333,300,628,740,272,310,89,1616,773,01/06/2019,5
226,210,516,610,260,300,72,1715,309,01/06/2019,6
230,190,474,500,200,210,66,1095,312,01/06/2019,2
186,160,342,360,141,140,45,764,815,01/06/2019,3
333,230,628,550,272,230,89,1616,563,01/06/2019,8
188,140,342,300,141,120,45,764,712,01/06/2019,9
226,150,516,450,260,220,72,1715,563,01/06/2019,11
272,180,598,530,271,230,102,1714,515,01/06/2019,12
21,30,53,60,21,20,5,798,563,01/06/2019,5
43,40,43,50,0,0,0,602,563,01/06/2019,6
25,30,57,60,23,20,6,843,319,01/06/2019,1
11,20,69,70,32,30,9,996,641,01/06/2019,2
15,20,52,50,22,20,7,608,515,01/06/2019,3
-6,20,124,110,52,40,47,313,816,01/06/2019,8
-46,0,140,120,116,90,35,1142,314,01/06/2019,9
19,20,95,80,41,30,13,239,816,01/06/2019,11
-4,-10,77,60,35,30,13,204,660,01/06/2019,12
0,0,81,70,36,30,13,236,816,01/06/2019,13
46,40,91,100,37,40,10,876,314,01/06/2019,5
43,40,88,100,36,40,10,828,636,01/06/2019,6
43,40,167,170,76,80,28,580,573,01/06/2019,2
48,50,141,140,65,60,20,1042,660,01/06/2019,3
12,20,44,30,18,10,5,478,216,01/06/2019,8
25,30,59,50,24,20,6,856,513,01/06/2019,9
137,90,276,240,111,90,36,767,330,01/06/2019,11
145,90,279,240,118,100,36,636,567,01/06/2019,12
115,120,295,350,149,170,41,1245,440,01/06/2019,5
17,30,114,130,51,50,19,396,740,01/06/2019,6
33,40,117,120,50,50,16,397,513,01/06/2019,1
26,20,92,90,38,40,12,414,234,01/06/2019,2
-8,20,106,110,44,40,40,496,234,01/06/2019,3
55,50,124,110,47,40,14,371,414,01/06/2019,8
80,60,143,120,59,50,16,842,715,01/06/2019,9
33,20,98,80,40,30,12,443,262,01/06/2019,11
-3,10,127,110,53,40,48,597,414,01/06/2019,12
69,70,175,200,81,90,25,1046,715,01/06/2019,5
47,50,109,120,48,50,15,593,414,01/06/2019,6
26,20,132,130,59,60,22,377,715,01/06/2019,1
33,50,262,270,110,110,100,665,262,01/06/2019,2
87,90,210,220,91,90,30,533,262,01/06/2019,3
21,20,51,50,20,20,5,804,475,01/06/2019,13
44,40,167,130,76,50,28,580,860,01/06/2019,9
50,50,141,110,65,40,20,1042,959,01/06/2019,10
46,40,91,90,37,30,10,876,203,01/06/2019,11
109,100,230,220,92,80,30,1102,959,01/06/2019,2
-3,10,127,120,53,50,48,597,860,01/06/2019,5
26,30,107,100,46,40,15,367,959,01/06/2019,6
80,70,143,150,59,60,16,842,239,01/06/2019,13
48,30,109,80,48,30,15,593,239,01/06/2019,8
26,30,132,100,59,40,22,377,754,01/06/2019,9
68,40,175,130,81,60,25,1046,786,01/06/2019,10
52,50,104,110,43,40,12,864,239,01/06/2019,11
137,110,276,260,111,100,36,767,941,01/06/2019,2
145,100,279,260,118,110,36,636,954,01/06/2019,3
35,40,262,250,110,100,100,665,772,01/06/2019,5
87,80,210,200,91,80,30,533,772,01/06/2019,6
14,20,44,40,18,10,5,478,351,01/06/2019,13
17,20,114,80,51,30,19,396,781,01/06/2019,9
26,30,59,60,24,20,6,856,857,01/06/2019,11
755,530,643,610,54,50,17,-1006,774,01/06/2019,2
-4,10,110,100,44,40,40,543,781,01/06/2019,5
115,100,295,290,149,140,41,1245,413,01/06/2019,7
44,30,43,40,0,0,0,602,603,01/06/2019,13
0,10,81,60,36,20,13,236,603,01/06/2019,9
23,30,57,60,23,20,6,843,603,01/06/2019,11
57,50,137,130,56,50,17,302,603,01/06/2019,1
58,60,155,140,62,50,20,436,603,01/06/2019,2
-6,20,124,120,52,40,47,313,603,01/06/2019,5
-4,0,77,70,35,30,13,204,603,01/06/2019,7
137,120,228,240,94,90,26,562,347,01/06/2019,13
363,220,663,520,271,200,102,1727,315,01/06/2019,9
-197,-100,196,150,244,180,75,2636,914,01/06/2019,10
184,150,298,320,123,130,34,947,914,01/06/2019,11
167,140,274,290,113,110,31,897,347,01/06/2019,12
493,350,882,840,356,340,124,2476,917,01/06/2019,2
-326,-210,71,70,144,130,131,1979,845,01/06/2019,5
439,340,669,660,260,240,72,1405,718,01/06/2019,7
50,40,110,100,48,40,15,593,337,01/06/2019,8
44,40,167,160,76,70,28,580,318,01/06/2019,9
55,60,106,130,43,50,12,822,225,01/06/2019,2
80,90,143,180,59,70,16,842,225,01/06/2019,3
-4,10,127,110,53,40,48,-267,225,01/06/2019,4
57,40,124,100,47,40,14,371,337,01/06/2019,5
32,30,98,80,40,30,12,443,225,01/06/2019,6
25,20,57,50,23,20,6,843,505,01/06/2019,8
11,10,69,60,32,30,9,996,505,01/06/2019,9
59,80,155,190,62,70,20,436,505,01/06/2019,2
-47,-20,140,170,116,140,35,1142,505,01/06/2019,3
-4,0,77,60,35,30,13,-180,505,01/06/2019,4
-4,0,124,100,52,40,47,313,505,01/06/2019,5
19,20,95,80,41,30,13,239,505,01/06/2019,6
26,30,132,130,59,50,22,377,580,01/06/2019,8
35,40,262,250,110,100,100,665,918,01/06/2019,9
40,50,98,120,43,50,14,597,405,01/06/2019,2
26,30,59,70,24,30,6,856,918,01/06/2019,3
145,100,279,240,118,100,36,-660,405,01/06/2019,4
14,20,44,30,18,10,5,478,918,01/06/2019,5
137,90,276,230,111,90,36,767,918,01/06/2019,6
33,40,117,110,50,40,16,397,903,01/06/2019,8
